ncbiTaxID	Source_ID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
747	NCTC 2771	Pasteurella multocida	5985	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
582	NCTC 2815	Morganella morganii	Green-billed toucan	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
582	NCTC 2818	Morganella morganii	Pine Snake, 1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
1502	NCTC 2836	Clostridium perfringens	13 Zeissler	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
615	NCTC 2847	Serratia marcescens	K 5	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
632	NCTC 2868	Yersinia pestis	Bombay 1	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
144549	NCTC 2891	Mycobacterium fortuitum	2891	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
584	NCTC 2896	Proteus mirabilis	Minced heart	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
1542	NCTC 2908	Clostridium novyi	Hall 140	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1494	NCTC 2909	Clostridium cochlearium	446 Ivan Hall	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1490	NCTC 2914	Clostridium bifermentans	50	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Paraclostridium
1498	NCTC 2915	Clostridium histolyticum	290	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Hathewaya
1491	NCTC 2916	Clostridium botulinum	2447	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1559	NCTC 2917	Clostridium tertium	2787 Ba	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	NCTC 2918	Clostridium tetani	1171	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	NCTC 2933	Clostridium tetani	TenBroeck Type I	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	NCTC 2934	Clostridium tetani	TenBroeck Type II	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	NCTC 2935	Clostridium tetani	TenBroeck Type III	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	NCTC 2936	Clostridium tetani	TenBroeck Type IV	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	NCTC 2937	Clostridium tetani	TenBroeck Type V	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	NCTC 2938	Clostridium tetani	TenBroeck Type VI	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1579	NCTC 2949	Lactobacillus acidophilus	Cruickshank V. 3	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
622	NCTC 2966	Shigella dysenteriae	Monkey 68	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
111805	NCTC 3026	Actinomadura pelletieri	Cullen	37	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
149539	NCTC 3045	Salmonella enterica subsp. enterica serotype enteritidis	OG1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
90371	NCTC 3048	Salmonella enterica subsp. enterica serotype typhimurium	Glasgow H (CN 412)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
58712	NCTC 3072	Salmonella enterica subsp. enterica serotype anatum	C 5	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1502	NCTC 3110	Clostridium perfringens	nan	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
29461	NCTC 3142	Brucella suis	519	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
29461	NCTC 3143	Brucella suis	530	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
28150	NCTC 3158	Salmonella enterica subsp. enterica serotype senftenberg	734 (CN 6650)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1302	NCTC 3165	Streptococcus gordonii	Pyorrhoea	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1305	NCTC 3166	Streptococcus sanguinis	I	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1305	NCTC 3168	Streptococcus sanguinis	Green spreader	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
28901	NCTC 3176	Salmonella enterica subsp. enterica serotype paratyphi b	HB 2	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
584	NCTC 3177	Proteus mirabilis	Calf	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
1502	NCTC 3182	Clostridium perfringens	CT 47	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
484	NCTC 3191	Neisseria flavescens	156	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
747	NCTC 3195	Pasteurella multocida	HS	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
36808	NCTC 3224	Corynebacterium bovis	Evans	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
134375	NCTC 3233	Achromobacter sp.	ATCC 337	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
78355	NCTC 3236	Streptomyces somaliensis	IX	30	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
548	NCTC 3279	Klebsiella aerogenes	Biberratte	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
44250	NCTC 3324	Paenibacillus alvei	127	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
44250	NCTC 3349	Paenibacillus alvei	179	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1314	NCTC 3359	Streptococcus pyogenes	Dochez	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
718	NCTC 3365	Actinobacillus equuli	Foal	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
487	NCTC 3372	Neisseria meningitidis	Ipswich 2	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
487	NCTC 3375	Neisseria meningitidis	Sixsmith	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
486993	NCTC 3378	Salmonella enterica subsp. enterica serotype eastbourne	Indole positive	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
90370	NCTC 3390	Salmonella enterica subsp. enterica serotype typhi	S	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
762	NCTC 3438	Avibacterium volantium	6	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
1719	NCTC 3450	Corynebacterium pseudotuberculosis	E 23	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3529	Corynebacterium diphtheriae	5036	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3544	Corynebacterium diphtheriae	1243	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
633	NCTC 3569	Yersinia pseudotuberculosis	Elstree	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
633	NCTC 3571	Yersinia pseudotuberculosis	Monkey 155	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
1423	NCTC 3610	Bacillus subtilis	Marburg	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
480	NCTC 3622	Moraxella (branhamella) catarrhalis	O	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
480	NCTC 3623	Moraxella (branhamella) catarrhalis	4	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
480	NCTC 3625	Moraxella (branhamella) catarrhalis	3	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
144549	NCTC 3631	Mycobacterium fortuitum	Cow 18	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
35755	NCTC 3655	Corynebacterium kutscheri	Rat	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
484	NCTC 3656	Neisseria flavescens	409	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
666	NCTC 3661	Vibrio cholerae	Doorenbos 80	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
13373	NCTC 3708	Burkholderia mallei	102	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
13373	NCTC 3709	Burkholderia mallei	106	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
1280	NCTC 3750	Staphylococcus aureus	Mrs Fox	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
294	NCTC 3756	Pseudomonas fluorescens	Spiers	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1280	NCTC 3761	Staphylococcus aureus	A gamma	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1513	NCTC 3795	Clostridium tetani	T 52 (0 form) TenBroeck Type VI	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
615	NCTC 3804	Serratia marcescens	Munro	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
1491	NCTC 3805	Clostridium botulinum	62	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1491	NCTC 3806	Clostridium botulinum	97	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1491	NCTC 3807	Clostridium botulinum	115	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1491	NCTC 3815	Clostridium botulinum	6B Nevin	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1772	NCTC 3820	Mycobacterium smegmatis	179 Mist Bacillus	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1772	NCTC 3821	Mycobacterium smegmatis	ATCC 281 Moellers Mist Bacillus	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1349	NCTC 3858	Streptococcus uberis	Diernhofer	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1275	NCTC 3874	Kocuria rosea	Chapman	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria
1717	NCTC 3984	Corynebacterium diphtheriae	467 E	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3985	Corynebacterium diphtheriae	Withey	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3986	Corynebacterium diphtheriae	Hull 333	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3987	Corynebacterium diphtheriae	SDS 108	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3988	Corynebacterium diphtheriae	Hull 338	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3989	Corynebacterium diphtheriae	460	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1717	NCTC 3990	Corynebacterium diphtheriae	911	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1398	NCTC 3991	Bacillus coagulans	Tomato	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Weizmannia
1398	NCTC 3992	Bacillus coagulans	Berry	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Weizmannia
1398	NCTC 3993	Bacillus coagulans	Berry	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Weizmannia
1314	NCTC 4001	Streptococcus pyogenes	Aronson (Schitzer)	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
380674	NCTC 4101	Avibacterium endocarditidis	1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
480	NCTC 4103	Moraxella (branhamella) catarrhalis	Chatham	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
1292	NCTC 4133	Staphylococcus warneri	3	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 4135	Staphylococcus aureus	42	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 4136	Staphylococcus aureus	95	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 4137	Staphylococcus aureus	135	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
111805	NCTC 4162	Actinomadura pelletieri	Naudi	37	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
1280	NCTC 4163	Staphylococcus aureus	Insecticide	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
562	NCTC 4168	Escherichia coli	Fikri	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 4174	Escherichia coli	Davis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
585	NCTC 4175	Proteus vulgaris	Lehmann	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
720	NCTC 4189	Actinobacillus lignieresii	1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
720	NCTC 4191	Actinobacillus lignieresii	33	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
584	NCTC 4199	Proteus mirabilis	Monkey 3	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
1283	NCTC 4276	Staphylococcus haemolyticus	7516-C	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1272	NCTC 4285	Kocuria varians	M 1/4	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria
1648	NCTC 4304	Erysipelothrix rhusiopathiae	Topley B	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
1717	NCTC 4305	Corynebacterium diphtheriae var intermedius	PW 8 (110)	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
99822	NCTC 4335	Streptococcus dysgalactiae subsp. dysgalactiae	N 35	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1270	NCTC 4351	Micrococcus luteus	C 7603	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus
1272	NCTC 4355	Kocuria varians	6784c	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria
149539	NCTC 4444	Salmonella enterica subsp. enterica serotype enteritidis	Ratin 688	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
562	NCTC 4450	Escherichia coli	Julian	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
235	NCTC 4487	Brucella abortus	Canti	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
29461	NCTC 4490	Brucella suis	P 16	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
1658	NCTC 4500	Actinomyces bovis	D 121	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
1658	NCTC 4502	Actinomyces bovis	D 127	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
1579	NCTC 4504	Lactobacillus acidophilus	Cruickshank 2	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
1911	NCTC 4523	Streptomyces griseus	ATCC 3311	37	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
1520569	NCTC 4525	Streptomyces hominis	ATCC 3008	30	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
1445	NCTC 4553	Bacillus alcalophilus	1	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus
738	NCTC 4557	Haemophilus parasuis	1374	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella
727	NCTC 4560	Haemophilus influenzae	RAMC 18 Biotype III	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
1491	NCTC 4587	Clostridium botulinum	Lederle	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
29434	NCTC 4590	Neisseria pharyngis	Fleming 1	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
490	NCTC 4591	Neisseria maccae	Fleming 6	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
615	NCTC 4618	Serratia marcescens	MEC	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
615	NCTC 4619	Serratia marcescens	Lasseur	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
585	NCTC 4635	Proteus vulgaris	O X L (Felix)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
585	NCTC 4636	Proteus vulgaris	H X L (Felix)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
1719	NCTC 4655	Corynebacterium pseudotuberculosis	2	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1719	NCTC 4656	Corynebacterium pseudotuberculosis	3	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1719	NCTC 4657	Corynebacterium pseudotuberculosis	4	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
99822	NCTC 4669	Streptococcus dysgalactiae subsp. dysgalactiae	S 32	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
99822	NCTC 4670	Streptococcus dysgalactiae subsp. dysgalactiae	N 33	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
99822	NCTC 4671	Streptococcus dysgalactiae subsp. dysgalactiae	S 54	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1349	NCTC 4672	Streptococcus uberis	S 51	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1349	NCTC 4673	Streptococcus uberis	N 20	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1349	NCTC 4674	Streptococcus uberis	N 29	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
40041	NCTC 4675	Streptococcus equi subsp. zooepidemicus	S 55	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
40041	NCTC 4676	Streptococcus equi subsp. zooepidemicus	S 34	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1719	NCTC 4681	Corynebacterium pseudotuberculosis	B 65	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1719	NCTC 4683	Corynebacterium pseudotuberculosis	B 68	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1719	NCTC 4691	Corynebacterium pseudotuberculosis	Soil	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
666	NCTC 4693	Vibrio cholerae	Japanese, original	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
666	NCTC 4711	Vibrio cholerae non 0:1	Nanking 32/123	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
666	NCTC 4714	Vibrio cholerae non o:1	El Tor 34-D 19	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
666	NCTC 4715	Vibrio cholerae non 0:1	El Tor 34-D 23	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
666	NCTC 4716	Vibrio cholerae non 0:1	KASAULI 73	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1491	NCTC 4718	Clostridium putrificum	Wound	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
623	NCTC 4720	Shigella flexneri	Denton 1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
1272	NCTC 4736	Kocuria varians	Rex	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria
44252	NCTC 4743	Paenibacillus macerans	Porter	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1406	NCTC 4744	Paenibacillus polymyxa	Pribram	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1406	NCTC 4747	Paenibacillus polymyxa	Porter	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
149539	NCTC 4776	Salmonella enterica subsp. enterica serotype enteritidis	450	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
149539	NCTC 4777	Salmonella enterica subsp. enterica serotype enteritidis	4777 451 9, 12:g, m:-	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
