ncbiTaxID	Source_ID	Name	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
2042961	71276T	Campylobacter blaseri	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1871022	71182T	Parolsenella massiliensis	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parolsenella
1871013	71183T	Parabacteroides timonensis	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
1926285	70981T	Oceanobacillus timonensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
2020964	70959T	Bifidobacterium margollesii	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
2020963	70960T	Bifidobacterium anseris	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
2020965	70961T	Bifidobacterium imperatoris	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1960969	70962T	Bifidobacterium criceti	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1960968	70963T	Bifidobacterium italicum	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
361854	70964T	Bifidobacterium parmae	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1937461	70947T	Collinsella provencensis	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
1667327	70915T	Klebsiella quasipneumoniae subsp. quasipneumoniae	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
1463164	70916T	Klebsiella quasipneumoniae subsp. similipneumoniae	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
985002	70917T	Staphylococcus argenteus	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1654388	70918T	Staphylococcus schweitzeri	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1513468	70919T	Rouxiella chamberiensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella
1607738	70920T	Staphylococcus argensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
648567	70863T	Streptococcus ursoris	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1111760	70864T	Streptococcus troglodytae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1349415	70865T	Streptococcus loxodontisalivarius	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1349416	70866T	Streptococcus saliviloxodontae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1581472	70867T	Streptococcus panodentis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1547447	70868T	Streptococcus oricebi	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
2028574	70857T	Psittacicella gerlachiana	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Psittacicellaceae	Psittacicella
2028576	70858T	Psittacicella melopsittaci	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Psittacicellaceae	Psittacicella
1977868	70831T	Vagococcus bubulae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus
1977869	70832T	Vagococcus vulneris	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus
1259973	70816T	Raoultella electrica	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella
1071886	70817T	Streptococcus troglodytidis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1970790	70711T	Lactobacillus timonensis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
1907662	70680T	Raoultibacter timonensis	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Raoultibacter
1944646	70681T	Phoenicibacter congonensis	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Phoenicibacter
1907654	70682T	Collinsella bouchesdurhonensis	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
137838	70632T	Clostridium neonatale	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1917868	70622T	Blautia marasmi	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia
1971611	70601T	Methylobacillus caricis	37	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylobacillus
1971610	70602T	Methylophilus aquaticus	30	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylophilus
1655500	70587T	Campylobacter vulpis	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1852362	70550T	Bacteroides ihuae	30	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1944634	70551T	Selenomonas felix	37	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas
1791	70546T	Mycobacterium aurum	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
691	70547T	Vibrio natriegens	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
2025884	70536T	Aggregatibacter kilianii	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
1936063	70613T	Oceanobacillus senegalensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
1871028	70143T	Actinomyces mediterranea	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
2004408	70388T	Virgibacillus ndiopensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus
1702287	70390T	Negativicoccus massiliensis	37	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Negativicoccus
1871008	70327T	Eggerthella timonensis	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella
1907654	70328T	Collinsella bouchesdurhonensis	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
1917873	70329T	Pygmaiobacter massiliensis	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pygmaiobacter
1871012	70281T	Mobilibacterium timonense	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Mobilibacterium
1917882	70282T	Gabonibacter timonensis	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Gabonibacter
2137581	70284T	Ellagibacter isourolithinifaciens	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Ellagibacter
1937790	70237T	Ancylobacter sonchi	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter
1925020	70177T	Bacillus swezeyi	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1925021	70178T	Bacillus haynesii	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1871006	70144T	Bacteroides congonensis	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1908263	69668T	Rodentibacter trehalosifermentans	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter
1926280	69890T	Bacillus sinesaloumensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1917889	69891T	Virgibacillus dakarensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus
1926278	69892T	Bacillus dakarensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1776385	69893T	Clostridium massiliodielmoense	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1737426	69896T	Paenibacillus senegalimassiliensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1817405	69858T	Auricoccus indicus	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Abyssicoccus
1522312	69806T	Kingella negevensis	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
1871011	69738T	Bacillus massiliogabonensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1720202	69739T	Bacillus phocaeensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1353941	69700T	Acinetobacter harbinensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
756892	69701T	Acinetobacter guangdongensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
756892	69702T	Acinetobacter indicus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1226327	69703T	Acinetobacter kookii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
742719	69706T	Acinetobacter oryzae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1435036	69707T	Acinetobacter pakistanensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1096779	69709T	Acinetobacter puyangensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1262585	69710T	Acinetobacter qingfengensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1906745	69665T	Rodentibacter ratti	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter
1907939	69666T	Rodentibacter myodis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter
1908258	69667T	Rodentibacter heidelbergensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter
1908257	69669T	Rodentibacter mrazii	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter
692036	69661T	Tuwongella immobilis	30	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Tuwongella
1000562	69621T	Streptococcus phocae subsp. salmonis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1243000	69622T	Acidipropionibacterium olivae	30	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium
1785128	69625T	Acinetobacter dijkshoorniae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1936207	69612T	Streptococcus ovuberis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
198616	69580T	Pseudomonas jinjuensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
364197	69581T	Pseudomonas pohangensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
574962	69583T	Pseudomonas taeanensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1229165	69584T	Acinetobacter apis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1660067	69570T	Campylobacter pinnipediorum subsp. pinnipediorum	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1756150	69496T	Elizabethkingia ursingii	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia
1756149	69503T	Elizabethkingia bruuniana	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia
1867263	69505T	Elizabethkingia occulta	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia
1848766	69482T	Campylobacter ornithocola	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1579424	69378T	Streptococcus azizii	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1576874	69366T	Corynebacterium alimapuense	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1451454	69273T	Pseudomonas caspiana	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1856638	69277T	Streptococcus bovimastitidis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1891224	69239T	Acinetobacter celticus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1652495	69192T	Corynebacterium crudilactis	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1868794	69147T	Jeotgalibaca arthritidis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca
1868793	69148T	Jeotgalibaca porci	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca
1848927	68999T	Methylobacillus methanolivorans	37	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylobacillus
1855823	68920T	Macrococcus canis	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcus
1805431	68827T	Enterococcus saigonensis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1785128	68785T	Acinetobacter lactucae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1793963	68786T	Bacillus nakamurai	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
624	68726T	Shigella sonnei	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
536441	68730T	Chryseobacterium taklimakanense	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
1642702	68698T	Paludifilum halophilum	42	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Paludifilum
1839785	68672T	Acinetobacter portensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1843371	68674T	Acinetobacter guerrae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1874362	68650T	Campylobacter pinnipediorum subsp. caledonicus	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
885040	68478T	Enterobacter soli	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter
1451356	68479T	Streptococcus moroccensis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1443941	68482T	Acinetobacter gandensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
29354	68430T	Lacrimispora celerecrescens	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
1219382	68431T	Acinetobacter nectaris	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1219383	68432T	Acinetobacter boissieri	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1777144	68403T	Burkholderia ptereochthonis	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777143	68404T	Burkholderia glebae	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777142	68405T	Burkholderia arationis	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777141	68406T	Burkholderia pedi	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777140	68407T	Burkholderia hypogeia	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777139	68408T	Burkholderia calidae	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777138	68409T	Burkholderia fortuita	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777137	68410T	Burkholderia temeraria	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777136	68411T	Burkholderia catudaia	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777135	68412T	Burkholderia arvi	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777134	68413T	Burkholderia turbans	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777133	68414T	Burkholderia concitans	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1777132	68415T	Burkholderia peredens	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
1815583	68283T	Neisseria musculi	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
1380685	68107T	Kroppenstedtia pulmonis	42	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Kroppenstedtia
280147	67960T	Acinetobacter courvalinii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
70348	67961T	Acinetobacter dispersus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1806892	67962T	Acinetobacter pragensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
2053287	67963T	Acinetobacter pseudolwoffi	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1776740	67964T	Acinetobacter modestus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1776741	67965T	Acinetobacter proteolyticus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
280145	67966T	Acinetobacter colistiniresistens	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1776742	67967T	Acinetobacter vivianii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1735111	67887T	Bergeyella porcorum	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella
1608422	67844T	Henriciella algicola	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella
1697053	67636T	Oblitimonas alkaliphila	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Thiopseudomonas
857227	67583T	Halopseudomonas gallaeciensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Halopseudomonas
1293573	67440T	Aquitalea pelogenes	30	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea
1703337	67421T	Prevotella colorans	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hallella
1673609	67281T	Acinetobacter albensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1640501	67170T	Streptococcus caprae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1653207	67145T	Bifidobacterium aquikefiri	30	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
2033848	67100T	Streptococcus halichoeri subsp hominis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
86342	66934T	Henriciella barbaraensis	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella
1549855	66838T	Haematospirillum jordaniae	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Haematospirillum
1660341	66798T	Peptoniphilus catoniae	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus
2053367	66799T	Citroniella saccharovorans	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Citroniella
1851514	66741T	Scandinavium goeteborgense	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Scandinavium
1583331	66735T	Porphyromonas pasteri	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
1217282	66681T	Parabacteroides faecis	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
1528099	66657T	Lawsonella clevelandensis	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Lawsonellaceae	Lawsonella
1578165	66554T	Mycobacterium saopaulense	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides
190655	66538T	Legionella busanensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
551989	66539T	Kosakonia arachidis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia
1282737	66540T	Flaviflexus salsibiostraticola	30	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Flaviflexus
566293	66541T	Aliivibrio sifiae	20	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio
86304	66513T	Saccharophagus degradans	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Saccharophagus
