ncbiTaxID	Name	Strain	Temp	Type	Superkingdom	Phylum	Class	Order	Family	Genus	Source	Source_ID
1121091	Fictibacillus gelatini		45.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus	BacDive	1218
1236954	Caldalkalibacillus mannanilyticus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldalkalibacillus	BacDive	1222
246786	Metabacillus indicus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	BacDive	1223
189381	Rossellomorea marisflavi		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Rossellomorea	BacDive	1224
189382	Rossellomorea aquimaris		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Rossellomorea	BacDive	1225
208199	Pseudalkalibacillus hwajinpoensis		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pseudalkalibacillus	BacDive	1226
152268	Metabacillus litoralis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	BacDive	1228
157733	Alkalihalobacillus macyae		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	BacDive	1229
283816	Metabacillus herbersteinensis		16.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	BacDive	1232
1458122	Metabacillus indicus		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	BacDive	1233
200989	Alkalicoccus saliphilus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalicoccus	BacDive	1235
217495	Lederbergia ruris		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lederbergia	BacDive	1236
255247	Fictibacillus arsenicus		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus	BacDive	1237
1236970	Halalkalibacter wakoensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	BacDive	1240
1236971	Halalkalibacter hemicellulosilyticus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	BacDive	1241
649639	Evansella cellulosilytica		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Evansella	BacDive	1242
324854	Metabacillus niabensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	BacDive	1243
284581	Priestia koreensis		37.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	BacDive	1244
245160	Fictibacillus macauensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus	BacDive	1245
284579	Salibacterium salarium		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salibacterium	BacDive	1246
129985	Mesobacillus jeotgali		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Mesobacillus	BacDive	1250
1314754	Neobacillus fumarioli		50.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Neobacillus	BacDive	1251
284580	Bacillus seohaeanensis		37.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	BacDive	1253
1121086	Alteribacter aurantiacus		28.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alteribacter	BacDive	1254
388741	Mesobacillus selenatarsenatis		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Mesobacillus	BacDive	1255
178774	Gottfriedia luciferensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gottfriedia	BacDive	1256
157838	Margalitia shackletonii		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Margalitia	BacDive	1257
218284	Rossellomorea vietnamensis		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Rossellomorea	BacDive	1258
290588	Shouchella oshimensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	BacDive	1259
279215	Bacillus alveayuensis		55.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	BacDive	1260
1236973	Halalkalibacter akibai		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	BacDive	1261
333138	Halalkalibacter okhensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	BacDive	1262
279826	Mesobacillus foraminis		40.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Mesobacillus	BacDive	1268
421767	Peribacillus butanolivorans		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus	BacDive	1271
300825	Shouchella oshimensis		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	BacDive	1273
444060	Shouchella oshimensis		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Shouchella	BacDive	1274
380630	Bacillus decisifrondis		40.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	BacDive	1275
266892	Salibacterium qingdaonense		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salibacterium	BacDive	1276
1121087	Alkalicoccus chagannorensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalicoccus	BacDive	1277
171685	Alkalicoccobacillus murimartini		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalicoccobacillus	BacDive	1278
1121092	Peribacillus kribbensis		31.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus	BacDive	1279
408580	Bacillus coahuilensis		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	BacDive	1280
459347	Solibacillus cecembensis		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Solibacillus	BacDive	1281
304268	Litchfieldia alkalitelluris		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Litchfieldia	BacDive	1282
1121085	Salibacterium aidingense		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salibacterium	BacDive	1284
459525	Fictibacillus solisalsi		38.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus	BacDive	1285
885475	Salipaludibacillus neizhouensis		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salipaludibacillus	BacDive	1293
1223507	Alkalihalobacillus trypoxylicola		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	BacDive	1294
531816	Metabacillus galliciensis		20.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	BacDive	1296
549687	Cytobacillus horneckiae		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	BacDive	1297
520043	Salibacterium halochares		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salibacterium	BacDive	1298
587633	Bacillus chungangensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	BacDive	1299
521377	Alkalihalophilus marmarensis		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalophilus	BacDive	1300
554308	Fictibacillus rigui		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus	BacDive	1301
1177185	Bacillus siamensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	BacDive	1302
665099	Cytobacillus oceanisediminis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	BacDive	1303
742169	Fictibacillus nanhaiensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus	BacDive	1304
930128	Alteribacillus iranensis		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alteribacillus	BacDive	1317
859143	Cytobacillus kochii		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	BacDive	1318
580165	Bacillus cytotoxicus		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	BacDive	1323
227865	Cerasibacillus quisquiliarum		50.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cerasibacillus	BacDive	1325
156205	Halobacillus trueperi		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1342
45668	Halobacillus litoralis		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1343
195088	Halobacillus karajensis		19.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1344
311194	Halobacillus yeomjeoni		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1346
240303	Halobacillus aidingensis		32.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1347
240302	Halobacillus dabanensis		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1348
1121938	Halobacillus kuroshimensis		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1349
291742	Halobacillus profundi		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1350
192814	Halobacillus salinus		18.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1351
402384	Halobacillus mangrovi		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1353
447421	Halobacillus seohaensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1354
396056	Halobacillus alkaliphilus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1355
578693	Halobacillus salsuginis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	BacDive	1356
306540	Halolactibacillus halophilus		18.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halolactibacillus	BacDive	1357
306541	Halolactibacillus miurensis		20.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halolactibacillus	BacDive	1358
284578	Lentibacillus salarius		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1360
284575	Lentibacillus lacisalsi		16.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1361
295065	Lentibacillus halophilus		18.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1362
340214	Lentibacillus kapialis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1363
237679	Lentibacillus halodurans		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1364
446820	Lentibacillus salinarum		20.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1365
297171	Lentibacillus salis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1366
558169	Lentibacillus jeotgali		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1367
640948	Lentibacillus persicus		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lentibacillus	BacDive	1368
1122203	Marinococcus halotolerans		28.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Marinococcus	BacDive	1370
1122204	Marinococcus luteus		28.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Marinococcus	BacDive	1371
272775	Oceanobacillus oncorhynchi subsp. incaldanensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	BacDive	1374
381706	Oceanobacillus chironomi		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	BacDive	1375
372463	Oceanobacillus profundus		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	BacDive	1376
405946	Oceanobacillus caeni		20.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	BacDive	1377
481353	Oceanobacillus kapialis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	BacDive	1378
531815	Oceanobacillus neutriphilus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	BacDive	1380
545502	Ornithinibacillus bavariensis		42.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Ornithinibacillus	BacDive	1381
161536	Ornithinibacillus californiensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Ornithinibacillus	BacDive	1382
694055	Ornithinibacillus contaminans		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Ornithinibacillus	BacDive	1383
470815	Paraliobacillus quinghaiensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Paraliobacillus	BacDive	1385
265426	Pontibacillus chungwhensis		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pontibacillus	BacDive	1386
1385511	Pontibacillus marinus		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pontibacillus	BacDive	1387
516704	Pontibacillus halophilus		15.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pontibacillus	BacDive	1388
516703	Pontibacillus litoralis		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pontibacillus	BacDive	1389
279813	Thalassobacillus devorans		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Thalassobacillus	BacDive	1391
571932	Thalassobacillus cyri		40.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Thalassobacillus	BacDive	1392
748008	Thalassobacillus pellis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Thalassobacillus	BacDive	1393
337097	Vulcanibacillus modesticaldus		55.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Vulcanibacillus	BacDive	1402
173041	Pelagirhabdus fermentum		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pelagirhabdus	BacDive	1404
1220586	Amphibacillus sediminis		27.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Amphibacillus	BacDive	1406
1216008	Amphibacillus jilinensis		32.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Amphibacillus	BacDive	1407
767787	Amphibacillus cookii		39.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Amphibacillus	BacDive	1408
493781	Falsibacillus pallidus		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Falsibacillus	BacDive	1409
493781	Falsibacillus pallidus		18.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Falsibacillus	BacDive	1409
1422	Geobacillus stearothermophilus		60.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1419
33938	Geobacillus thermocatenulatus		60.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1422
1426	Parageobacillus thermoglucosidasius		50.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus	BacDive	1430
33941	Geobacillus thermoleovorans		60.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1433
1220595	Geobacillus kaustophilus		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1437
186116	Parageobacillus thermantarcticus		60.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus	BacDive	1438
135517	Geobacillus vulcani		60.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1439
81408	Parageobacillus caldoxylosilyticus		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus	BacDive	1440
129339	Geobacillus uzenensis		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1446
153151	Parageobacillus toebii		60.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus	BacDive	1449
169283	Geobacillus lituanicus		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1450
235932	Geobacillus jurassicus		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	BacDive	1452
74386	Gracilibacillus halotolerans		47.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1460
1298598	Gracilibacillus boraciitolerans		14.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1461
470864	Gracilibacillus halophilus		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1463
1121929	Gracilibacillus lacisalsi		40.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1464
543890	Gracilibacillus saliphilus		18.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1465
563735	Gracilibacillus thailandensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1466
1027249	Gracilibacillus kekensis		40.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1468
438595	Gracilibacillus bigeumensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	BacDive	1469
1473	Virgibacillus pantothenticus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1474
61016	Virgibacillus salexigens		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1476
79660	Virgibacillus marismortui		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1477
84407	Virgibacillus proomii		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1480
163877	Virgibacillus necropolis		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1481
171692	Virgibacillus carmonensis		15.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1482
302167	Virgibacillus dokdonensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1484
340172	Virgibacillus olivae		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1485
447199	Virgibacillus salarius		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1486
469869	Virgibacillus arcticus		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1487
202261	Virgibacillus kekensis		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1488
202260	Virgibacillus sediminis		20.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1489
553311	Virgibacillus salinus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1490
621109	Virgibacillus subterraneus		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1493
480284	Virgibacillus soli		15.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1494
698769	Virgibacillus alimentarius		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	BacDive	1496
353224	Caldalkalibacillus uzonensis		51.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldalkalibacillus	BacDive	1498
135826	Jeotgalibacillus alimentarius		17.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	BacDive	1511
220754	Jeotgalibacillus campisalis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	BacDive	1512
546023	Jeotgalibacillus salarius		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	BacDive	1513
889306	Jeotgalibacillus soli		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	BacDive	1514
1122940	Paucisalibacillus globulus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Paucisalibacillus	BacDive	1515
1121936	Halalkalibacillus halophilus		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacillus	BacDive	1516
386490	Terribacillus goriensis		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Terribacillus	BacDive	1517
361279	Terribacillus halophilus		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Terribacillus	BacDive	1518
361277	Terribacillus saccharophilus		25.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Terribacillus	BacDive	1519
1220589	Lysinibacillus odysseyi		32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	BacDive	1537
1294264	Lysinibacillus boronitolerans		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	BacDive	1538
1293591	Lysinibacillus parviboronicapiens		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	BacDive	1539
582475	Lysinibacillus xylanilyticus		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	BacDive	1540
33935	Lysinibacillus macroides		30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	BacDive	1542
1294022	Piscibacillus salipiscarius		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Piscibacillus	BacDive	1544
394506	Salirhabdus euzebyi		37.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salirhabdus	BacDive	1546
485577	Aquisalibacillus elongatus		37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Aquisalibacillus	BacDive	1547
1123239	Salsuginibacillus kocurii		35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salsuginibacillus	BacDive	1548
570947	Salimicrobium flavidum		33.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salimicrobium	BacDive	1551
